SEA,COLLECTION_ID,ARTIST_ID,ACNO,WORK_TYPE,SOURCE,TITLE,SEARCH_NAME,FOREIGN_TITLE,FOREIGN_SEARCH_NAME,TITLE_PRE1997,LIST_TITLE,DATE_RANGE_TEXT,CREATE_YEAR_EARLY,CREATE_YEAR_SEQ,CREATE_YEAR_LATE,INSCRIPTION,OBJECT_TYPE,PARTS_COUNT,MEDIUM_LONG,SIGNED,ACQ_TEXT,ACQ_METHOD,ACQ_YEAR,BOARD_MONTH_YEAR,TG_STATUS,USUAL_LOC,FINBERG_NUMBER,FINBERG_ORDER,BOX_NUMBER,BOOK_NUMBER,PAGE_NUMBER,MOUNT,BLANK,ACQ_DATE,DIMENSIONS,DATE_CREATED,CREATED_BY,DISPLAY_STATUS,RAWLINSON_NUMBER,BY_APPOINTMENT,WILTON_NUMBER,BUTLINJOLL_NUMBER,COLLABORATION_COUNT,RELATED_COUNT,LOCATION_HISTORY,DISPLAY_ORDER,EDITION,ACCESSION_ISO_DATE,EXTENDED_MEDIUM,EXTENDED_CREDIT_LINE,DESCRIPTION,GROUP_TITLE,ARTIST_ID_1,ARTIST_MDA,ARTIST_FC,TITLE_1,FIRSTNAME,SURNAME,POST_SURNAME,SEARCH_NAME_1,START_LETTER,DATE_TEXT,YEAR_BIRTH_EARLY,YEAR_BIRTH_SEQ,YEAR_BIRTH_LATE,YEAR_DEATH_EARLY,YEAR_DEATH_SEQ,YEAR_DEATH_LATE,BRIT_FOR,CHAPTER,TG,ARCHIVE_AMOUNT,DATE_CREATED_1,CREATED_BY_1,ALPHASORT,GENDER,BIRTH_PLACE_ID,DEATH_PLACE_ID,SUBJECT_ID,DATA_RESOURCE_ID,INFO_TYPE_ID,INFO_TYPE,STATUS,DATE_CREATED_2,PUBLICATION_DATE,TEXT_DATA,DATA_TYPE_ID,REF_TABLE_ID,ACTIVEPLACE,BIRTH_COUNTRY,BIRTHPLACE,SUBJECT_INDEX_TERM,COUNTRY_QUERY
True,16980,1512,P07243,Main Collection,TMS,Ladder Series II,LADDERSERIESLADDERSERIESII,,,,"<i>from</i> Ladder Series, Ladder Series II",1972,1972.0,1972.0,1972.0,,"on paper, print",,Etching on paper,,Purchased 1976,purchased,1976.0,,accessioned work,,,,,,,,,,"support, each: 604 x 590 mm
image, each: 395 x 395 mm",2001-02-08 15:00:48,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55768,,1976      ,Etching on paper,Purchased 1976,,Ladder Series,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,19120,1512,T05772,Main Collection,TMS,Sea-Stone,SEA-STONE,,,,Sea-Stone,1989,1989.0,1989.0,1989.0,,sculpture,,Marble on beechwood base,signed,Purchased 1990,purchased,1990.0,07-1990,accessioned work,,,,,,,,,,displayed: 895 x 760 x 750 mm,2001-02-08 15:12:21,Conversion                                                                                                                      ,Not on display,,N,,,1,0,Y,55786,,1990      ,Marble on beechwood base,Purchased 1990,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,1051933.0,2.0,Display caption,H,1997-07-15 00:00:00,,"In recent years Kim Lim has chiefly worked in wood or marble. This work relates to sculptures she has made outdoors, where planes of stone are positioned close to the surface of water. In the case of this sculpture carved from Rose Aurora marble, water is not present but is suggested. As in other works she has made which respond to natural forces, this has a strong sense of poetry. At the same time it is a block of particularly beautiful marble and the sculptor has fully exploited its potential of colour and texture by the way she has shaped and worked it.",1.0,1.0,,Singapore,Singapore,,
True,19120,1512,T05772,Main Collection,TMS,Sea-Stone,SEA-STONE,,,,Sea-Stone,1989,1989.0,1989.0,1989.0,,sculpture,,Marble on beechwood base,signed,Purchased 1990,purchased,1990.0,07-1990,accessioned work,,,,,,,,,,displayed: 895 x 760 x 750 mm,2001-02-08 15:12:21,Conversion                                                                                                                      ,Not on display,,N,,,1,0,Y,55786,,1990      ,Marble on beechwood base,Purchased 1990,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,1074500.0,2.0,Display caption,C,2004-08-31 18:02:51,,"In recent years Kim Lim has chiefly worked in wood or marble. This work relates to sculptures she has made outdoors, where planes of stone are positioned close to the surface of water. In the case of this sculpture carved from Rose Aurora marble, water is not present but is suggested. As in other works she has made which respond to natural forces, this has a strong sense of poetry. At the same time it is a block of particularly beautiful marble and the sculptor has fully exploited its potential of colour and texture by the way she has shaped and worked it.",1.0,1.0,,Singapore,Singapore,,
True,26692,1512,P11581,Main Collection,TMS,Dunhuang Series,DUNHUANGSERIES,,,,Dunhuang Series,1980,1980.0,1980.0,1980.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L001,,,,,,,,,image: 313 x 226 mm,2001-02-08 16:16:21,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55783,Number 2 in an edition of 6,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26693,1512,P11582,Main Collection,TMS,Dunhuang Series II,DUNHUANGSERIESII,,,,Dunhuang Series II,1986,1986.0,1986.0,1986.0,,"on paper, print",,Etching on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 416 x 597 mm,2001-02-08 16:16:22,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55784,Number 8 in an edition of 8,1999-07-28,Etching on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26694,1512,P11583,Main Collection,TMS,Blue Wash,BLUEWASH,,,,Blue Wash,1993,1993.0,1993.0,1993.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 436 x 423 mm,2001-02-08 16:16:22,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55790,Number 7 in an edition of 20,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26695,1512,P11584,Main Collection,TMS,Black Wash,BLACKWASH,,,,Black Wash,1993,1993.0,1993.0,1993.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,drawer 170,,,,,,,,,image: 430 x 437 mm,2001-02-08 16:16:22,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55791,Number 7 in an edition of 20,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26696,1512,P11585,Main Collection,TMS,Relief,RELIEF,,,,Relief,1993,1993.0,1993.0,1993.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 326 x 576 mm,2001-02-08 16:16:22,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55792,Number 8 in an edition of 20,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26697,1512,P11586,Main Collection,TMS,Relief,RELIEF,,,,Relief,1993,1993.0,1993.0,1993.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 326 x 520 mm,2001-02-08 16:16:23,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55793,Number 8 in an edition of 24,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26698,1512,P11587,Main Collection,TMS,Relief,RELIEF,,,,Relief,1993,1993.0,1993.0,1993.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 327 x 521 mm,2001-02-08 16:16:23,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55794,Number 12 in an edition of 24,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26699,1512,P11588,Main Collection,TMS,A,A,,,,A,1995,1995.0,1995.0,1995.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 505 x 577 mm,2001-02-08 16:16:24,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55795,Number 10 in an edition of 20,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
True,26700,1512,P11589,Main Collection,TMS,B,B,,,,B,1995,1995.0,1995.0,1995.0,,"on paper, print",,Lithograph on paper,,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,presented,1999.0,07-1999,accessioned work,box L004,,,,,,,,,image: 507 x 568 mm,2001-02-08 16:16:24,Conversion                                                                                                                      ,Not on display,,Y,,,1,0,Y,55796,Number 10 in an edition of 24,1999-07-28,Lithograph on paper,Presented in memory of Cecily Lowenthal by the Tate Guides through the Contemporary Art Society 1999,,,1512,"Lim, Kim",Kim Lim,,Kim,Lim,,LIMKIM,L,1936-1997,1936.0,1936.0,1936.0,1997.0,1997.0,1997.0,British,LIMK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Y,some                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,2001-02-08 11:19:49,Conversion                                                                                                                      ,LIM KIM 1936 20010208,Female,7000381.0,7011781.0,,,,,,,,,,,,Singapore,Singapore,,
