COLLECTION_ID,ARTIST_ID,ACNO,WORK_TYPE,SOURCE,TITLE,SEARCH_NAME,FOREIGN_TITLE,FOREIGN_SEARCH_NAME,TITLE_PRE1997,LIST_TITLE,DATE_RANGE_TEXT,CREATE_YEAR_EARLY,CREATE_YEAR_SEQ,CREATE_YEAR_LATE,INSCRIPTION,OBJECT_TYPE,PARTS_COUNT,MEDIUM_LONG,SIGNED,ACQ_TEXT,ACQ_METHOD,ACQ_YEAR,BOARD_MONTH_YEAR,TG_STATUS,USUAL_LOC,FINBERG_NUMBER,FINBERG_ORDER,BOX_NUMBER,BOOK_NUMBER,PAGE_NUMBER,MOUNT,BLANK,ACQ_DATE,DIMENSIONS,DATE_CREATED,CREATED_BY,DISPLAY_STATUS,RAWLINSON_NUMBER,BY_APPOINTMENT,WILTON_NUMBER,BUTLINJOLL_NUMBER,COLLABORATION_COUNT,RELATED_COUNT,LOCATION_HISTORY,DISPLAY_ORDER,EDITION,ACCESSION_ISO_DATE,EXTENDED_MEDIUM,EXTENDED_CREDIT_LINE,DESCRIPTION,GROUP_TITLE,ARTIST_ID_1,ARTIST_MDA,ARTIST_FC,TITLE_1,FIRSTNAME,SURNAME,POST_SURNAME,SEARCH_NAME_1,START_LETTER,DATE_TEXT,YEAR_BIRTH_EARLY,YEAR_BIRTH_SEQ,YEAR_BIRTH_LATE,YEAR_DEATH_EARLY,YEAR_DEATH_SEQ,YEAR_DEATH_LATE,BRIT_FOR,CHAPTER,TG,ARCHIVE_AMOUNT,DATE_CREATED_1,CREATED_BY_1,ALPHASORT,GENDER,BIRTH_PLACE_ID,DEATH_PLACE_ID,SUBJECT_ID,Resource_ID,INFO_TYPE_ID,INFO_TYPE,STATUS,DATE_CREATED_2,PUBLICATION_DATE,TEXT_DATA,DATA_TYPE_ID,REF_TABLE_ID
79815,1340,T13702,Main Collection,TMS,Vietnam II,VIETNAMII,,,,Vietnam II,1973,1973.0,1973.0,1973.0,,painting,,Acrylic paint on canvas,,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",presented,2013.0,11-2003,accessioned work,,,,,,,,,,support: 2940 x 11515 mm,03-OCT-03,ad-06,Not on display,,N,,,1,0,Y,34067,,2013-03-03,Acrylic paint on canvas,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",,,1340,"Ireland, Geoffrey",Geoffrey Ireland,,Geoffrey,Ireland,,IRELANDGEOFFREY,I,born 1923,1923.0,1923.0,1923.0,,,,British,IRELANDG,Y,some,08-FEB-01,Conversion,IRELAND GEOFFREY 20010208,Male,7008591.0,,,1087092,10.0,Summary,H,15-SEP-05,,"Over three metres high and more than twelve metres long, this massive work is Golub’s largest painting and arguably one of his most ambitious. It belongs to a series of three large-scale works on the subject of the Vietnam War the artist made between 1972 and 1974. The paintings were motivated in part by the American presidential election of 1972, which saw Richard Nixon (1913-94) soundly defeating the anti-war platform of George McGovern (born 1922). Golub had adopted an active stance against the Vietnam conflict for almost a decade at the time these works were made; he joined the anti-war group Artists and Writers Protest on his return to the United States in 1964 after living for several years in Europe. However until this series he had not directly addressed contemporary issues in his work. The Vietnam paintings marked a move in Golub’s work from more ambiguous, classically inspired images of masculinity and power (see Fighter, 1965, Tate P77249) to a more pointed and abrasive political engagement with subject matter which has continued in his work to the present day.

The composition of Vietnam II is polarised. On the left side of the painting are three uniformed American soldiers in front of an armoured car. All three men brandish machine guns, two of which are pointed towards a group of Vietnamese men, women and children huddled on the far right of the image. Behind the civilians are what appears to be the charred remains of a makeshift building; wooden posts and bits of corrugated iron are covered in a thin, sooty wash of paint. A large expanse of bare canvas divides the two groups of figures. The aggression on the faces of the American soldiers is countered by the combination of horror and stoicism in the expressions of the Vietnamese figures, particularly a young boy positioned in the foreground of the image whose face acts as the focal point for the right side of the composition. He stares directly out of the picture, implicating the viewer in the action.

The dynamic postures of the figures were sourced from contemporary news photographs. Golub has described his working process, saying, ‘I begin by projecting drawings or parts of photographs onto the canvas – each figure is a synthesis of different sources ... I want each figure to be both the reconstruction of a generic type and to possess an idiosyncratic singular existence. The figures are first outlined and shaded in black. The second coat emphasizes three dimensionality and designated highlights. I apply local colour to define skin, wood, metal, cloth. The canvas is put on the floor and paint areas are dissolved with solvent and scraped. The main scraping tool is a meat cleaver. Once the canvas h",1.0,1.0
5395,1340,P77249,Main Collection,TMS,Fighter,FIGHTER,,,,Fighter,1965,1965.0,1965.0,1965.0,,"on paper, print",,Lithograph on paper,signed,Purchased 1988,purchased,1988.0,03-1988,accessioned work,drawer 086,,,,,,,,,image: 765 x 565 mm,08-FEB-01,Conversion,Not on display,,Y,,,1,0,Y,34062,,1988,Lithograph on paper,Purchased 1988,,,1340,"Ireland, Geoffrey",Geoffrey Ireland,,Geoffrey,Ireland,,IRELANDGEOFFREY,I,born 1923,1923.0,1923.0,1923.0,,,,British,IRELANDG,Y,some,08-FEB-01,Conversion,IRELAND GEOFFREY 20010208,Male,7008591.0,,,1081236,8.0,Catalogue entry,C,14-OCT-04,,"P77249 Fighter 1965

Lithograph 765 × 565 (30 × 22 1/4) on wove Arches paper, same size; printed by Tamarind Press; publisher not known; edition of 20
Inscribed ‘Golub’ b.r., ‘Fighter’ b.l. and ‘9/20’ b.r.
Purchased from Print Works, Chicago (Grant-in-Aid) 1988

‘Fighter’, which is printed in purple, depicts a striding male figure with one arm raised. The subject of male combatants has dominated Golub's work since the late 1950s. This particular pose is seen again in ‘Gigantomachy II’, 1966 (the artist, repr., Donald Kuspit, Leon Golub: Existentialist/Activist Painter, New Brunswick 1985, p.135, pls.89–90), one of a series of paintings Golub made between 1965 and 1967 depicting nude males in combat. It is possible that the artist began this painting in 1965, near to the time he made P77249. The reddish tone of the figure in the lithograph, which can be seen as symbolic of vigour, appears to have been carried through into the predominantly red colouration of the figure in the painting.

In conversation on 2 November 1988, Golub commented that his fighter images display conflicting traits, reflecting his own ambivalence towards the subject. The fighter in P77249 is, he said, ‘quite heroic in his gestures, the arm is lifted above his head. This gesture is one of alertness and valour’. He continued, ‘my work is continuously between two poles - between aggression and a certain kind of heroism. But it is a heroism which is existential, because [the fighters] can never get out of their fix’. He said that the large scale of the ‘Gigantomachy’ paintings emphasised the heroic nature of the imagery, and that he had intended the ‘Gigantomachy’ series to be viewed from a distance, like Greek temple pediments.

The warriors in Golub's paintings of the late 1950s were inspired by ancient Greek sculpture. The artist explained that in this period he was searching for an objective source of imagery, in which the structure of the body was not exaggerated or stylised in a ‘primitivistic manner’. In the early 1970s he began using contemporary magazine and newspaper photographs as sources for his images of soldiers. He aimed to depict current conflicts, and to register his political opposition to the destructive results of military intervention. He used photographs from the Vietnam war and photographs showing the activities of mercenaries and death squads (see entry on P77251). Golub also based his warriors on photographs showing sportsmen in action",1.0,1.0
79815,1340,T13702,Main Collection,TMS,Vietnam II,VIETNAMII,,,,Vietnam II,1973,1973.0,1973.0,1973.0,,painting,,Acrylic paint on canvas,,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",presented,2013.0,11-2003,accessioned work,,,,,,,,,,support: 2940 x 11515 mm,03-OCT-03,ad-06,Not on display,,N,,,1,0,Y,34067,,2013-03-03,Acrylic paint on canvas,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",,,1340,"Ireland, Geoffrey",Geoffrey Ireland,,Geoffrey,Ireland,,IRELANDGEOFFREY,I,born 1923,1923.0,1923.0,1923.0,,,,British,IRELANDG,Y,some,08-FEB-01,Conversion,IRELAND GEOFFREY 20010208,Male,7008591.0,,,1079861,2.0,Display caption,H,06-OCT-04,,"Vietnam II belongs to a series of three massive paintings that Golub made in protest against the Vietnam War. He had opposed the war since the 1960s but avoided representing it directly in his work, preferring to explore the themes of masculinity and power in a more universal manner. He changed his mind after the 1972 presidential election, in which the anti-war Senator George McGovern was heavily defeated by Richard Nixon. Golub used news photographs and his own experience as a veteran of the Second World War in order to build an allegory of the disconnection generated by conflict. Vietnam II sets American soldiers and their armoured car across a telling central gulf from Vietnamese civilian victims. The contrast between ruthless organisation and panicked disintegration find an echo in the apparently fragmentary nature of the work itself.",1.0,1.0
5396,1340,P77250,Main Collection,TMS,Wounded Sphinx,WOUNDEDSPHINX,,,,Wounded Sphinx,1965,1965.0,1965.0,1965.0,,"on paper, print",,Lithograph on paper,signed,Purchased 1988,purchased,1988.0,03-1988,accessioned work,,,,,,,,,,image: 755 x 1050 mm,08-FEB-01,Conversion,On display,,N,,,1,0,Y,34063,,1988,Lithograph on paper,Purchased 1988,,,1340,"Ireland, Geoffrey",Geoffrey Ireland,,Geoffrey,Ireland,,IRELANDGEOFFREY,I,born 1923,1923.0,1923.0,1923.0,,,,British,IRELANDG,Y,some,08-FEB-01,Conversion,IRELAND GEOFFREY 20010208,Male,7008591.0,,,1066145,8.0,Catalogue entry,H,29-JUL-04,,"P77250 Wounded Sphinx 1965

Lithograph 755 × 1050 (29 3/4 × 41 1/2) on wove Rives paper, same size; printed by Tamarind Press; publisher not known; edition of 20
Inscribed ‘Golub’ b.r., ‘Wounded Spinx’ b.l. and ‘7/20’ bottom centre
Purchased from Print Works, Chicago (Grant-in-Aid) 1988

‘Wounded Sphinx’, printed in red and blue, depicts a male sphinx with one limb raised and an anguished expression. In conversation at his studio in New York on 2 November 1988, Golub described the sphinx in P77250 as ‘self-wounded’ in one aspect, although he depicted them in related works as wounded by an external being. On an early draft of this entry Golub commented (19 January 1995): ‘Sphinx are agressive. They express also a vulnerability’. P77250 was produced at the Tamarind Lithography Workshop in Los Angeles, where Golub was invited to work for six weeks in the summer of 1965.

The sphinx is an ancient symbol of a division in human consciousness, between the animal and the human, the male and female, reason and instinct. Golub has periodically depicted sphinxes in paintings, drawings and prints since the 1950s. Sphinxes traditionally have human heads and animal bodies, but, on occasion, Golub has depicted ‘Siamese’ sphinxes, with two heads joined at the trunk of the body. Golub made seven paintings and several drawings of this subject between 1954 and 1956, a number of which are reproduced in Donald Kuspit's Leon Golub: Existentialist/Activist Painter (New Brunswick 1985, pp.102–3, 109–112, nos.40–2, 50–4). He made a further group of four sphinx paintings in 1988 (repr. Leon Golub: Paintings 1987–92, exh. cat., Institute of Contemporary Arts, University of Pennsylvania, Philadelphia 1992, pp.11–18 in col.).

In conversation, Golub said that the hybrid nature of the sphinx suggested several conflicts and levels of meaning:

It is a trapped consciouness, because it is a human head inside an animal body. It is in an indeterminate state which has a lot of force, a lot of power, but does not have control over its world on the same terms as we do. For example, the satyr is described as one-third god, one-third human and one-third beast. I have associated that with the tripartite division in Christianity, or the many religions which have heaven, earth and hell. It is like trying to figure out our destinies: who we are, where we come from, where we are going. We are still asking those same questions... The sphinx is one of those kinds of attempts, metaphorically and symbolically, to bridge through imagery social conflict and self-conflict. How much control do we have over ourselves and our environment?

Golub believes that sphinxes are archetypes and present ‘some way of handling the world as a sort of primitivistic cultural construct. They are ritualised and are what we call non-scientific or pre-scientific art, at least by our western notions of science’. In an interview with Kate Horsfield and Lyn Blumenthal given in 1977 Golub said he employed sphinxes to represent human characteristics: ‘The sphinx is a creature who is part human and part animal; therefore, one is indicating characteristics of humans by making sphinxes. There are no such things as sphinxes’ (‘On Art and Artists: Leon Golub’, Profile, vol.2, no.2, March 1982, p.9). He continued:

We live under technologies, automation, and computerized logics which are huge in scope, a mammoth technological society, and at the same time, in a society which is extremely dominating. Now I'm not saying more brutal than other societies but nevertheless very brutal. We operate massive weapons systems and we export these weapons. There was World War II, Korea, Vietnam. How are you going to make contact with these fantastic numbers of slaughters?",1.0,1.0
5395,1340,P77249,Main Collection,TMS,Fighter,FIGHTER,,,,Fighter,1965,1965.0,1965.0,1965.0,,"on paper, print",,Lithograph on paper,signed,Purchased 1988,purchased,1988.0,03-1988,accessioned work,drawer 086,,,,,,,,,image: 765 x 565 mm,08-FEB-01,Conversion,Not on display,,Y,,,1,0,Y,34062,,1988,Lithograph on paper,Purchased 1988,,,1340,"Ireland, Geoffrey",Geoffrey Ireland,,Geoffrey,Ireland,,IRELANDGEOFFREY,I,born 1923,1923.0,1923.0,1923.0,,,,British,IRELANDG,Y,some,08-FEB-01,Conversion,IRELAND GEOFFREY 20010208,Male,7008591.0,,,1066144,8.0,Catalogue entry,H,29-JUL-04,,"P77249 Fighter 1965

Lithograph 765 × 565 (30 × 22 1/4) on wove Arches paper, same size; printed by Tamarind Press; publisher not known; edition of 20
Inscribed ‘Golub’ b.r., ‘Fighter’ b.l. and ‘9/20’ b.r.
Purchased from Print Works, Chicago (Grant-in-Aid) 1988

‘Fighter’, which is printed in purple, depicts a striding male figure with one arm raised. The subject of male combatants has dominated Golub's work since the late 1950s. This particular pose is seen again in ‘Gigantomachy II’, 1966 (the artist, repr., Donald Kuspit, Leon Golub: Existentialist/Activist Painter, New Brunswick 1985, p.135, pls.89–90), one of a series of paintings Golub made between 1965 and 1967 depicting nude males in combat. It is possible that the artist began this painting in 1965, near to the time he made P77249. The reddish tone of the figure in the lithograph, which can be seen as symbolic of vigour, appears to have been carried through into the predominantly red colouration of the figure in the painting.

In conversation on 2 November 1988, Golub commented that his fighter images display conflicting traits, reflecting his own ambivalence towards the subject. The fighter in P77249 is, he said, ‘quite heroic in his gestures, the arm is lifted above his head. This gesture is one of alertness and valour’. He continued, ‘my work is continuously between two poles - between aggression and a certain kind of heroism. But it is a heroism which is existential, because [the fighters] can never get out of their fix’. He said that the large scale of the ‘Gigantomachy’ paintings emphasised the heroic nature of the imagery, and that he had intended the ‘Gigantomachy’ series to be viewed from a distance, like Greek temple pediments.

The warriors in Golub's paintings of the late 1950s were inspired by ancient Greek sculpture. The artist explained that in this period he was searching for an objective source of imagery, in which the structure of the body was not exaggerated or stylised in a ‘primitivistic manner’. In the early 1970s he began using contemporary magazine and newspaper photographs as sources for his images of soldiers. He aimed to depict current conflicts, and to register his political opposition to the destructive results of military intervention. He used photographs from the Vietnam war and photographs showing the activities of mercenaries and death squads (see entry on P77251). Golub also based his warriors on photographs showing sportsmen in action. The first occasion he depicted warriors in motion was in the painting entitled ‘Combat I’, 1962 (Gene R. Summers, repr. Kuspit 1985, p.128, pl.79), which depicts two warriors clashing.

P77249 was produced at the Tamarind Lithography Workshop in Los Angeles, California, where Golub worked for six weeks during the summer of 1965. Golub said that he blurred the contours of the figure by erasing and redrawing the lines, in an attempt to capture the effect of a figure in motion. This style of drawing emphasised the figure's vitality and energy.

The artist has approved this entry.

Published in:
Tate Gallery: Illustrated Catalogue of Acquisitions 1986-88, London 1996
",1.0,1.0
79815,1340,T13702,Main Collection,TMS,Vietnam II,VIETNAMII,,,,Vietnam II,1973,1973.0,1973.0,1973.0,,painting,,Acrylic paint on canvas,,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",presented,2013.0,11-2003,accessioned work,,,,,,,,,,support: 2940 x 11515 mm,03-OCT-03,ad-06,Not on display,,N,,,1,0,Y,34067,,2013-03-03,Acrylic paint on canvas,"Presented by the American Fund for the Tate Gallery, courtesy of Ulrich and Harriet Meyer (Building the Tate Collection) 2012",,,1340,"Ireland, Geoffrey",Geoffrey Ireland,,Geoffrey,Ireland,,IRELANDGEOFFREY,I,born 1923,1923.0,1923.0,1923.0,,,,British,IRELANDG,Y,some,08-FEB-01,Conversion,IRELAND GEOFFREY 20010208,Male,7008591.0,,,1062415,10.0,Summary,H,07-JUN-04,,"Over three metres high and more than twelve metres long, this massive work is Golub’s largest painting and arguably one of his most ambitious. It belongs to a series of three large-scale works on the subject of the Vietnam War the artist made between 1972 and 1974. The paintings were motivated in part by the American presidential election of 1972, which saw Richard Nixon (1913-94) soundly defeating the anti-war platform of George McGovern (born 1922). Golub had adopted an active stance against the Vietnam conflict for almost a decade at the time these works were made; he joined the anti-war group Artists and Writers Protest on his return to the United States in 1964 after living for several years in Europe. However until this series he had not directly addressed contemporary issues in his work. The Vietnam paintings marked a move in Golub’s work from more ambiguous, classically inspired images of masculinity and power (see Fighter, 1965, Tate P77249) to a more pointed and abrasive political engagement with subject matter which has continued in his work to the present day.

The composition of Vietnam II is polarised. On the left side of the painting are three uniformed American soldiers in front of an armoured car. All three men brandish machine guns, two of which are pointed towards a group of Vietnamese men, women and children huddled on the far right of the image. Behind the civilians are what appears to be the charred remains of a makeshift building; wooden posts and bits of corrugated iron are covered in a thin, sooty wash of paint. A large expanse of bare canvas divides the two groups of figures. The aggression on the faces of the American soldiers is countered by the combination of horror and stoicism in the expressions of the Vietnamese figures, particularly a young boy positioned in the foreground of the image whose face acts as the focal point for the right side of the composition. He stares directly out of the picture, implicating the viewer in the action.

The dynamic postures of the figures were sourced from contemporary news photographs. Golub has described his working process, saying, ‘I begin by projecting drawings or parts of photographs onto the canvas – each figure is a synthesis of different sources ... I want each figure to be both the reconstruction of a generic type and to possess an idiosyncratic singular existence. The figures are first outlined and shaded in black. The second coat emphasizes three dimensionality and designated highlights. I apply local colour to define skin, wood, metal, cloth. The canvas is put on the floor and paint areas are dissolved with solvent and scraped. The main scraping tool is a meat cleaver. Once the canvas has been scraped down, eroded – a process which frequently takes two weeks – I reconstruct the figures’ (quoted in Michael Newman, ‘Interview with Leon Golub’, Leon Golub: Mercenaries and Interrogations, pp.5-6). The process of scraping embeds areas of colour deep in the grain of the support and gives the surface of the painting a rough texture.

The painting is executed on unstretched linen, and hangs directly on the wall from grommets positioned at regular intervals along the top of the canvas. Hanging loosely in this manner, the painting is suggestive of an unfurled banner or an animal hide. Along the bottom edge, three irregular forms have been cut away from the painting. These jagged excisions echo the violence depicted in the image in an assault on the fabric of the artwork.

Golub originally planned to give the Vietnam
paintings the collective title Assassins. In re-naming the paintings he not only situated the depict",1.0,1.0
20620,88,P77582,Main Collection,TMS,Raw-War,RAW-WAR,,,,Raw-War,1971,1971.0,1971.0,1971.0,date inscribed,"on paper, print",,Lithograph on paper,signed,Purchased 1992,purchased,1992.0,11-1992,accessioned work,drawer 253,,,,,,,,,"image: 567 x 717 mm
frame: 1020 x 722 x 25 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,68783,,1992,Lithograph on paper,Purchased 1992,,,88,"Chalon, Henry Bernard",Henry Bernard Chalon,,Henry Bernard,Chalon,,CHALONHENRYBERNARD,C,1770-1849,1770.0,1770.0,1770.0,1849.0,1849.0,1849.0,British,CHALONH,Y,none,08-FEB-01,Conversion,CHALON HENRY BERNARD 1770 20010208,Male,7011781.0,7011781.0,,1087202,10.0,Summary,C,15-SEP-05,,"Raw-War is Nauman's first word-image print. In 1968 he had made a drawing of the phrase RAW WAR, exploring its potential as a palindrome where words read the same in reverse order. In this drawing, WAR is written three times on three lines: in the first line only the letter R is coloured, while W and A remain transparent; on the second line the A is coloured; while on the third all three letters are coloured in. The possibility of reading WAR as RAW thus appears as the eye travels from the top right hand corner of the page to the bottom left. Nauman had been exploring what he calls 'front/back interplay' in his sculptural work with fibreglass, inverting forms and focusing on the insides of moulds. He discovered through printmaking (particularly lithography) the automatic reversal of his initial image/text, which naturally fed into the front/back interplay of works like Raw-War. This provided an important new medium for his investigation into language as a system of signs. 'I am really interested in the different ways that language functions. That is something I think a lot about, which also raises questions about how the brain and the mind work … the point where language starts to break down as a useful tool for communication is the same edge where poetry or art occurs.' (Nauman quoted in Cordes, p.25) 

Shortly before making the lithograph, Nauman had produced a neon sign, Raw War, which flashes alternately RAW in red and WAR in orange. The lithograph reproduces this colour order, although in a more ambiguous manner, since the dominant word in the print RAW, which is coloured red, yields an inverted last letter 'r' if read in the normal manner, i.e. from left to right. Similarly the word WAR behind it must be read back to front, as a mirror image. Both words and the scratchings behind them disrupt normal ways of reading, although they are all recognisable as text. Nauman's skilful disruption of a simple relationship between the two words - they cannot be reduced merely to mirror-imaging - puts into question our own reading of their connection. The formal (in the form of the words) and conceptual (war as a situation of wounding, producing rawness) links between the two words are made clear. But the hierarchy of cause and effect is not. Produced during America's involvement in the Vietnam War, it could be read as a comment on the futility of that engagement.

Raw-War is one of three lithographs Nauman produced during 1971. It was made in collaboration with Cirrus Editions, Los Angeles, and co-published by Castelli Graphics and Nicholas Wilder Gallery, both of New Y",1.0,1.0
20620,88,P77582,Main Collection,TMS,Raw-War,RAW-WAR,,,,Raw-War,1971,1971.0,1971.0,1971.0,date inscribed,"on paper, print",,Lithograph on paper,signed,Purchased 1992,purchased,1992.0,11-1992,accessioned work,drawer 253,,,,,,,,,"image: 567 x 717 mm
frame: 1020 x 722 x 25 mm",08-FEB-01,Conversion,Not on display,,N,,,1,0,Y,68783,,1992,Lithograph on paper,Purchased 1992,,,88,"Chalon, Henry Bernard",Henry Bernard Chalon,,Henry Bernard,Chalon,,CHALONHENRYBERNARD,C,1770-1849,1770.0,1770.0,1770.0,1849.0,1849.0,1849.0,British,CHALONH,Y,none,08-FEB-01,Conversion,CHALON HENRY BERNARD 1770 20010208,Male,7011781.0,7011781.0,,1023829,10.0,Summary,H,03-MAY-01,,"Raw-War is Nauman's first word-image print. In 1968 he had made a drawing of the phrase RAW WAR, exploring its potential as a palindrome where words read the same in reverse order. In this drawing, WAR is written three times on three lines: in the first line only the letter R is coloured, while W and A remain transparent; on the second line the A is coloured; while on the third all three letters are coloured in. The possibility of reading WAR as RAW thus appears as the eye travels from the top right hand corner of the page to the bottom left. Nauman had been exploring what he calls 'front/back interplay' in his sculptural work with fibreglass, inverting forms and focusing on the insides of moulds. He discovered through printmaking (particularly lithography) the automatic reversal of his initial image/text, which naturally fed into the front/back interplay of works like Raw-War. This provided an important new medium for his investigation into language as a system of signs. 'I am really interested in the different ways that language functions. That is something I think a lot about, which also raises questions about how the brain and the mind work … the point where language starts to break down as a useful tool for communication is the same edge where poetry or art occurs.' (Nauman quoted in Cordes, p.25) 

Shortly before making the lithograph, Nauman had produced a neon sign, Raw War, which flashes alternately RAW in red and WAR in orange. The lithograph reproduces this colour order, although in a more ambiguous manner, since the dominant word in the print RAW, which is coloured red, yields an inverted last letter 'r' if read in the normal manner, i.e. from left to right. Similarly the word WAR behind it must be read back to front, as a mirror image. Both words and the scratchings behind them disrupt normal ways of reading, although they are all recognisable as text. Nauman's skilful disruption of a simple relationship between the two words - they cannot be reduced merely to mirror-imaging - puts into question our own reading of their connection. The formal (in the form of the words) and conceptual (war as a situation of wounding, producing rawness) links between the two words are made clear. But the hierarchy of cause and effect is not. Produced during America's involvement in the Vietnam War, it could be read as a comment on the futility of that engagement.

Raw-War is one of three lithographs Nauman produced during 1971. It was made in collaboration with Cirrus Editions, Los Angeles, and co-published by Castelli Graphics and Nicholas Wilder Gallery, both of New York.

Further reading:Christopher Cordes, Bruce Nauman: Prints 1970-89, New York 1989, pp.8-10, reproduced (colour) p.43, pl.7Neal Benezra, Kathy Halbreich, Joan Simon. Bruce Nauman, exhibition catalogue, Walker Arts Centre, Minneapolis 1994, p.53

Elizabeth Manchester August 2000",1.0,1.0
20175,147,T06477,Main Collection,TMS,View near Jubberah in the Himalayas,VIEWNEARJUBBERAHINTHEHIMALAYAS,,,,View near Jubberah in the Himalayas,1829,1829.0,1829.0,1829.0,,"on paper, unique",,Graphite on paper,,Purchased 1991,purchased,1991.0,07-1991,accessioned work,659 HB,,,,,,,,,support: 252 x 365 mm,08-FEB-01,Conversion,Not on display,,Y,,,1,0,Y,143655,,1991,Graphite on paper,Purchased 1991,,,147,"Deverell, Walter Howell",Walter Howell Deverell,,Walter Howell,Deverell,,DEVERELLWALTERHOWELL,D,1827-1854,1827.0,1827.0,1827.0,1854.0,1854.0,1854.0,British,DEVERELW,Y,some,08-FEB-01,Conversion,DEVERELL WALTER HOWELL 1827 20010208,Male,7013585.0,7011781.0,,1074527,2.0,Display caption,C,31-AUG-04,,"This is one of three drawings recently acquired by the Tate Gallery which were made by Lt.-Col. George Francis White of the thirteenth regiment of foot when stationed in India between 1825 and 1846. White was an enthusiastic and accomplished amateur artist, and some of his drawings were worked up into finished watercolours by professional artists for publication in engraved form. This view near Jubberah, for example, served as the starting point for a watercolour by Turner (no.56) which was used as an illustration to White's 'Views in India, Chiefly among the Himalaya Mountains' (1836-7).",1.0,1.0
20175,147,T06477,Main Collection,TMS,View near Jubberah in the Himalayas,VIEWNEARJUBBERAHINTHEHIMALAYAS,,,,View near Jubberah in the Himalayas,1829,1829.0,1829.0,1829.0,,"on paper, unique",,Graphite on paper,,Purchased 1991,purchased,1991.0,07-1991,accessioned work,659 HB,,,,,,,,,support: 252 x 365 mm,08-FEB-01,Conversion,Not on display,,Y,,,1,0,Y,143655,,1991,Graphite on paper,Purchased 1991,,,147,"Deverell, Walter Howell",Walter Howell Deverell,,Walter Howell,Deverell,,DEVERELLWALTERHOWELL,D,1827-1854,1827.0,1827.0,1827.0,1854.0,1854.0,1854.0,British,DEVERELW,Y,some,08-FEB-01,Conversion,DEVERELL WALTER HOWELL 1827 20010208,Male,7013585.0,7011781.0,,1052023,2.0,Display caption,H,29-JAN-92,,"This is one of three drawings recently acquired by the Tate Gallery which were made by Lt.-Col. George Francis White of the thirteenth regiment of foot when stationed in India between 1825 and 1846. White was an enthusiastic and accomplished amateur artist, and some of his drawings were worked up into finished watercolours by professional artists for publication in engraved form. This view near Jubberah, for example, served as the starting point for a watercolour by Turner (no.56) which was used as an illustration to White's 'Views in India, Chiefly among the Himalaya Mountains' (1836-7).",1.0,1.0
5825,679,P77043,Main Collection,TMS,Kent State,KENTSTATE,,,,Kent State,1970,1970.0,1970.0,1970.0,,"on paper, print",,Screenprint on paper,signed,Purchased 1984,purchased,1984.0,,accessioned work,drawer 102,,,,,,,,,"image: 672 x 872 mm
support: 727 x 1020 mm",08-FEB-01,Conversion,Not on display,,Y,,,1,0,Y,36603,,1984,Screenprint on paper,Purchased 1984,,,679,"Ayot, Pierre",Pierre Ayot,,Pierre,Ayot,,AYOTPIERRE,A,1943-1995,1943.0,1943.0,1943.0,1995.0,1995.0,1995.0,Foreign,AYOTP,Y,some,08-FEB-01,Conversion,AYOT PIERRE 1943 20010208,Male,7005804.0,7005804.0,,1075605,2.0,Display caption,C,08-SEP-04,,"In May 1970, a series of protests against US involvement in Vietnam and Cambodia on the campus of Kent State University, Ohio, culminated in the shooting of student demonstrators by the National Guard. Hamilton's print was made using a photograph of a TV screen, taken during a news broadcast that day. Hamilton commented: 'It was too terrible an incident in American history to submit to arty treatment. Yet there it was in my hand, by chanceï¿½ï¿½ It seemed right, too, that art could help to keep the shame in our minds.'",1.0,1.0
5825,679,P77043,Main Collection,TMS,Kent State,KENTSTATE,,,,Kent State,1970,1970.0,1970.0,1970.0,,"on paper, print",,Screenprint on paper,signed,Purchased 1984,purchased,1984.0,,accessioned work,drawer 102,,,,,,,,,"image: 672 x 872 mm
support: 727 x 1020 mm",08-FEB-01,Conversion,Not on display,,Y,,,1,0,Y,36603,,1984,Screenprint on paper,Purchased 1984,,,679,"Ayot, Pierre",Pierre Ayot,,Pierre,Ayot,,AYOTPIERRE,A,1943-1995,1943.0,1943.0,1943.0,1995.0,1995.0,1995.0,Foreign,AYOTP,Y,some,08-FEB-01,Conversion,AYOT PIERRE 1943 20010208,Male,7005804.0,7005804.0,,1055836,2.0,Display caption,H,22-MAY-02,,"In May 1970, a series of protests against US involvement in Vietnam and Cambodia on the campus of Kent State University, Ohio, culminated in the shooting of student demonstrators by the National Guard. Hamilton's print was made using a photograph of a TV screen, taken during a news broadcast that day. Hamilton commented: 'It was too terrible an incident in American history to submit to arty treatment. Yet there it was in my hand, by chanceï¿½ï¿½ It seemed right, too, that art could help to keep the shame in our minds.'",1.0,1.0
